refman,hoja,coorx,coory
33435,YJ3534C,733325.12,4354224.69
35447,YJ3534D,733455.59,4354201.53
36415,YJ3534B,733534.39,4353965.44
37387,YJ3533H,733657.27,4353654.6
38382,YJ3533H,733724.85,4353693.74
95175,YJ2791F,729448.96,4371538.42
48856,YJ2648F,724784.99,4368386.64
44849,YJ2648C,724325.91,4368222.7
54942,YJ2659C,725309.42,4369224.23
54942,YJ2659C,725329.7,4369212.04
58802,YJ2658B,725716.85,4367839.23
32250,YJ2732C,723127.3,4372263.83
32240,YJ2732C,723095.53,4372193.78
07968,YJ3509F,730607.09,4359421.51
08986,YJ3509H,730741.78,4359654.89
94041,YJ2790C,729317.73,4370191.23
94023,YJ2790C,729297.65,4370074.07
94022,YJ2790C,729322.59,4370068.76
93024,YJ2790C,729282.36,4370008.89
94011,YJ2790A,729313.62,4369994.63
96037,YJ2790D,729486.18,4370116.73
67925,YJ2669D,726673.73,4369079.52
45254,YJ2742F,724459.85,4372335.42
03041,YJ3700G,731239.82,4370697.57
98024,YJ2790D,729748.18,4370040.57
98024,YJ2790D,729789.52,4370066.22
99021,YJ2790D,729805.85,4370078.55
42113,YJ2741A,724162.74,4370965.28
42112,YJ2741A,724112.02,4370972.12
42113,YJ2741A,724186.82,4371025.9
42121,YJ2741C,724127.21,4371077.96
41125,YJ2741A,724072.36,4371006.62
41123,YJ2741C,724093.96,4371109.21
43145,YJ2741C,724283.63,4371286.13
43149,YJ2741C,724235.23,4371233.9
42134,YJ2741C,724181.61,4371154.31
43122,YJ2741C,724277.76,4371067.95
44122,YJ2741C,724329.3,4371074.72
45133,YJ2741D,724414.47,4371176.52
44147,YJ2741C,724293.14,4371185.86
03041,YJ3700G,730559.82,4369306.09
40134,YJ2741C,723987.85,4371145.92
62605,YJ2766A,726171.36,4375875.99
63615,YJ2766A,726259.33,4375949.14
74242,YJ2772C,727296.55,4372228.09
73234,YJ2772C,727228.15,4372161.33
74231,YJ2772C,727306.74,4372094.75
74224,YJ2772C,727300.23,4372082.1
93128,YJ2791A,729198.47,4371020.03
31246,YJ2732C,723036.11,4372203.16
31248,YJ2732C,722980.9,4372228.93
31240,YJ2732C,722983.84,4372205.18
30246,YJ2732C,722937.18,4372187.53
30249,YJ2732C,722946.37,4372227.37
30248,YJ2732C,722931.77,4372243.53
67098,YJ2760H,726587.5,4370736.93
67090,YJ2760H,726591.17,4370683.39
67107,YJ2761B,726611.33,4370820.04
76445,YJ2774D,727588.48,4374280.76
57141,YJ2751D,725555.32,4371245.15
64175,YJ2761E,726364.3,4371503.2
63163,YJ2761E,726284.93,4371464.59
63152,YJ2761E,726223.77,4371383.74
63167,YJ2761E,726189.4,4371405.92
62176,YJ2761E,726162.48,4371480.01
67110,YJ2761B,726596.16,4370863.69
94965,YJ2699E,729380.55,4369446.53
94969,YJ2699E,729367.35,4369465.14
94968,YJ2699E,729351.63,4369467.79
94963,YJ2699E,729335.84,4369470.4
94962,YJ2699E,729320.06,4369473
94961,YJ2699E,729304.27,4369475.6
95953,YJ2699F,729410.45,4369387.92
69122,YJ2761D,726850.33,4371077.52
70147,YJ2771C,726921.77,4371216.13
42581,YJ2745G,724138.83,4375633.34
69130,YJ2761D,726825.16,4371147.78
58188,YJ2751H,725698.34,4371624.66
68215,YJ2762B,726746.33,4371919.09
68227,YJ2762B,726702.21,4372016.87
66217,YJ2762B,726490.11,4371912.43
39148,YJ2731D,723828.85,4371227.87
39149,YJ2731D,723856.31,4371249.44
40157,YJ2741E,723914.34,4371300.04
41151,YJ2741E,723991.35,4371384.18
42097,YJ2740G,724163.18,4370728.88
40096,YJ2740G,723977.36,4370741.28
48997,YJ2649H,724761.11,4369715.05
74435,YJ2774C,727380.69,4374066.06
41093,YJ2740G,724012.15,4370766.37
39100,YJ2731B,723882.76,4370834.18
40103,YJ2741A,723907.13,4370890.47
40110,YJ2741A,723970.89,4370933.94
41155,YJ2741E,724023.15,4371309.88
42151,YJ2741E,724083.36,4371386.12
42156,YJ2741C,724156.3,4371315.94
34156,YJ2731E,723349.8,4371325.14
35156,YJ2731F,723431.14,4371307.65
36156,YJ2731F,723546.31,4371312.35
90192,YJ2791G,728928.91,4371728.72
15573,YJ2715H,721447.08,4375559.22
91813,YJ2698A,729022.93,4367979.87
93802,YJ2698A,729208.79,4367853.4
15591,YJ2715H,721398.62,4375774.08
14594,YJ2715G,721354.23,4375746.72
43577,YJ2745E,724201.91,4375521.21
41579,YJ2745E,724037.32,4375563.95
42571,YJ2745G,724110.45,4375559.29
42579,YJ2745E,724126.7,4375542.35
40575,YJ2745G,723944.47,4375565.51
40564,YJ2745E,723973.9,4375449.09
42577,YJ2745E,724087.22,4375522.38
56456,YJ2754F,725549.08,4374311.05
29258,YJ2722F,722806.47,4372368.35
31260,YJ2732E,722928.4,4372423.93
28190,YJ2721H,722684.91,4371714.79
66116,YJ2761B,726580.36,4370951.03
66118,YJ2761B,726538.14,4370985.99
69100,YJ2761B,726775.22,4370806.89
50004,YJ2750A,724959.01,4369892.57
49983,YJ2649H,724831.48,4369693.55
48983,YJ2649H,724703.4,4369696.77
49994,YJ2740B,724814.93,4369792.72
48001,YJ2740B,724687.82,4369811.81
48017,YJ2740B,724780.14,4369895.99
48011,YJ2740B,724696.48,4369921.14
93998,YJ2699G,729259.49,4369747.62
54779,YJ2757E,725341.62,4377524.66
95324,YJ2793D,729492.16,4373047.72
95324,YJ2793D,729444.63,4373069.9
48889,YJ2748H,724728.43,4378760.53
59098,YJ2750H,725740.47,4370699.35
52263,YJ2752E,725104.15,4372469.55
75183,YJ2771H,727399.74,4371672.71
51113,YJ2751A,724992.82,4370979.29
49127,YJ2751C,724928.72,4371032.32
86302,YJ2783C,728291.54,4373065.75
51139,YJ2751C,725138.74,4371117.67
52121,YJ2751A,725080.19,4371012.19
62060,YJ2760E,726109.76,4370439.63
67211,YJ2762B,726591.67,4371958.04
64207,YJ2762A,726315.24,4371793.48
65208,YJ2762B,726396.02,4371856.9
68136,YJ2761D,726740.17,4371098.74
68138,YJ2761D,726711.37,4371147.56
67129,YJ2761D,726631.09,4371059.59
59102,YJ2751B,725844.98,4370878.53
57195,YJ2751H,725657.07,4371713.73
59181,YJ2751H,725803.8,4371670.74
61141,YJ2761C,726008.26,4371248.46
57060,YJ2750F,725655.41,4370395.14
57062,YJ2750F,725590.97,4370435.24
98267,YJ2792F,729689.25,4372407.73
97265,YJ2792F,729655.65,4372414
97267,YJ2792F,729614.31,4372416.75
96264,YJ2792F,729564.08,4372426.18
97259,YJ2792F,729647.27,4372353.72
64509,YJ2765A,726334.39,4374815.17
62505,YJ2764G,726196.02,4374779.89
18579,YJ2715F,721733.01,4375533.2
90144,YJ2791C,728976.67,4371255.03
47463,YJ2744F,724655.8,4374441.82
40527,YJ2745A,723968.6,4375007.11
95319,YJ2793B,729404.32,4372967.39
97302,YJ2793B,729632.5,4372888.15
97303,YJ2793B,729677.47,4372886.78
41509,YJ2745A,724034.54,4374863.97
40515,YJ2745A,723984.79,4374913.31
41512,YJ2745A,724031.99,4374970.03
64991,YJ2669G,726303.79,4369711.86
63996,YJ2669G,726275.85,4369749.55
63991,YJ2669G,726186.98,4369699.18
62002,YJ2760A,726116.94,4369829.69
70188,YJ2771G,726911.13,4371647.54
87833,YJ2688D,728608.42,4368186.96
78415,YJ2774B,727711.78,4373912.64
69187,YJ2761H,726799.87,4371600.77
67178,YJ2761F,726605.91,4371536.3
68179,YJ2761H,726697.4,4371560.54
56753,YJ2757F,725523.7,4377387.75
55759,YJ2757F,725485.79,4377333.1
56749,YJ2757D,725523.51,4377241.7
55744,YJ2757D,725439.4,4377251.42
53768,YJ2757E,725239.04,4377410.51
60090,YJ2760G,725894.76,4370693.51
87851,YJ2688F,728620.99,4368316.76
64984,YJ2669G,726320.84,4369649.3
56484,YJ2754H,725564.57,4374636.56
08003,YJ3600B,730693.45,4359882.09
27957,YJ2729F,722661.23,4379318.53
45837,YJ2648D,724361.86,4367975.56
06985,YJ3509H,730558.91,4359696.54
09992,YJ3509H,730813.06,4359696.79
08007,YJ3600B,730748,4359809.27
10002,YJ3610A,730900.37,4359835.31
09005,YJ3600B,730873.11,4359862.61
93989,YJ2699G,729256.2,4369583.88
10037,YJ3610C,730964.85,4360103.64
10018,YJ3610A,730945.9,4359915.04
10014,YJ3610A,730947,4359991.2
10023,YJ3610C,730900.59,4360068.4
11029,YJ3610A,731035.83,4360034.08
13988,YJ3519G,731234.15,4359611.11
13987,YJ3519G,731267.19,4359610.74
14973,YJ3519G,731293.63,4359583.89
29117,YJ2721B,722880.9,4370802.46
48978,YJ2649F,724828.39,4369516.76
83313,YJ2783A,728263.52,4372940.86
83324,YJ2783C,728268.18,4373040.99
47824,YJ2648D,724639.88,4368088.4
29192,YJ2721H,722830.36,4371791.13
30200,YJ2732A,722892.14,4371791.95
30206,YJ2732A,722938.59,4371812.27
30192,YJ2731G,722953.58,4371784.48
81116,YJ2781A,728065.43,4370883.48
31200,YJ2732A,722991.92,4371806.38
31198,YJ2731G,722996.14,4371749.25
31197,YJ2731G,722999.93,4371704.56
29198,YJ2721H,722820.86,4371739.13
27201,YJ2722B,722610.9,4371819.43
27193,YJ2721H,722608.22,4371782.05
27195,YJ2721H,722669.08,4371788.92
28208,YJ2722B,722748.54,4371797.45
66995,YJ2669H,726577,4369767.84
67993,YJ2669H,726613.03,4369789.08
54056,YJ2750C,725319.96,4370261.67
54067,YJ2750E,725379.46,4370421.12
54075,YJ2750G,725359.21,4370537.61
53060,YJ2750E,725383.96,4370631.28
13465,YJ3514E,731277.12,4354463.26
25536,YJ2725D,722433.49,4375103.74
55093,YJ2750H,725527.66,4370841.9
55168,YJ2751F,725454.68,4371394.84
53942,YJ2659E,725243.92,4369321.03
53942,YJ2659C,725264.27,4369296.28
67997,YJ2760B,726778.06,4369925.21
14999,YJ3519G,731332.89,4359759.39
14996,YJ3519G,731357.6,4359754.82
14998,YJ3519G,731345.85,4359721.15
14997,YJ3519G,731366.59,4359708.08
14987,YJ3519G,731372.76,4359600.46
14978,YJ3519E,731342.67,4359512.5
14971,YJ3519E,731306.12,4359501.31
63954,YJ2669E,726304.93,4369393.53
42527,YJ2745A,724087.76,4375014.02
13477,YJ3514E,731281.74,4354522.49
13476,YJ3514G,731287.09,4354558.04
61098,YJ2760G,725978.17,4370757.44
61080,YJ2760G,726068.69,4370602.89
61125,YJ2761A,726065.6,4371011.3
29259,YJ2722F,722843.86,4372334.44
62771,YJ2667E,726120.4,4367468.95
76053,YJ2770F,727528.87,4370373.11
75077,YJ2770F,727479.62,4370512.23
76111,YJ2770G,727503.78,4370861.41
78098,YJ2770H,727774.04,4370672.82
73214,YJ2772A,727236.13,4371963.97
30042,YJ2730C,722893.2,4370718.36
27101,YJ2721B,722640.52,4370867.76
17532,YJ2715D,721619.6,4375178.45
50274,YJ2752G,724986.63,4372556.36
29086,YJ2720H,722855.28,4370592.85
30061,YJ2730E,722911.36,4370481.49
30065,YJ2730E,722977.21,4370398
31068,YJ2730E,722995.91,4370440.5
28098,YJ2720H,722727.26,4370729.8
28092,YJ2720H,722724.2,4370662.58
54182,YJ2751G,725351.87,4371652.27
50876,YJ2658E,725127.76,4368741.78
64629,YJ2766A,726328.9,4376012
91115,YJ2791A,729075.89,4370978.88
90115,YJ2791A,728959.01,4370994.93
90113,YJ2781B,728855.77,4370998.68
88111,YJ2781B,728779.54,4370990.81
88815,YJ2688B,728776.89,4367984.88
88812,YJ2688B,728727.46,4367998.27
13495,YJ3514G,731270.29,4354760.27
13480,YJ3514G,731257.49,4354689.74
13485,YJ3514G,731273.4,4354678.09
13482,YJ3514G,731289.77,4354644.66
45078,YJ2740G,724400.41,4370534.2
58049,YJ2750D,725771.48,4370198.21
58032,YJ2750D,725732.25,4370169.42
55060,YJ2750F,725504.98,4370417.83
55059,YJ2750F,725511.71,4370350.32
56056,YJ2750F,725584.04,4370332.3
14502,YJ3515A,731298.75,4354824.63
00345,YJ3703C,729975.26,4373223.19
71407,YJ2774A,727020.08,4373804.77
42557,YJ2745E,724116.16,4375297.68
15578,YJ2715H,721408.05,4375551.02
15588,YJ2715H,721408.53,4375666.27
14589,YJ2715G,721333.82,4375618.09
93286,YJ2792G,729250.07,4372618.42
93287,YJ2792G,729216.19,4372617.34
92284,YJ2792G,729172.81,4372602.68
45497,YJ2744G,724392.94,4374710.67
46495,YJ2744H,724575.67,4374710.54
45491,YJ2744H,724422.46,4374760.31
46498,YJ2744H,724492.05,4374757.88
45472,YJ2744H,724457.24,4374676.76
77211,YJ2772B,727629.06,4372012.37
80194,YJ2781G,727902.7,4371747.36
31250,YJ2732E,722951.06,4372312
56938,YJ2659D,725677.73,4369294.07
58163,YJ2751F,725773.31,4371491.24
63168,YJ2761E,726199.77,4371448
63172,YJ2761G,726211.28,4371554.96
62172,YJ2761G,726126.77,4371564.14
61172,YJ2761G,726036.99,4371589.19
61183,YJ2761G,726053.31,4371676.11
64626,YJ2766A,726359.67,4375993.28
50548,YJ2755C,724944.38,4375220.02
49271,YJ2742H,724815.96,4372585.46
57299,YJ2752H,725629.92,4372732.22
57299,YJ2752H,725662.81,4372764.01
56275,YJ2752H,725644.18,4372776.32
94064,YJ2790E,729432.42,4370473.3
55179,YJ2751F,725429.89,4371529.47
54173,YJ2751G,725380.64,4371575.96
93252,YJ2792E,729277.45,4372338.65
62406,YJ2763G,726153.01,4373786.7
59466,YJ2754F,725846.83,4374400.77
63989,YJ2669G,726217.74,4369656.36
62954,YJ2669E,726251.84,4369597.85
96182,YJ2791H,729533.71,4371669.01
57295,YJ2752H,725660.88,4372790.2
58158,YJ2751F,725701.5,4371334.26
73292,YJ2772G,727227.06,4372761.3
77312,YJ2773B,727635.65,4372979.75
75359,YJ2773F,727462.5,4373315.98
43344,YJ2743C,724267.67,4373226.59
43343,YJ2743C,724294.37,4373269.72
46403,YJ2744B,724561.66,4373901.26
47401,YJ2744B,724594.17,4373886.41
46403,YJ2744B,724573.13,4373874.64
48411,YJ2744B,724703.22,4373989.96
52325,YJ2753A,725307.04,4373025.56
54312,YJ2753A,725311.28,4372955.24
54245,YJ2752C,725488.83,4372472.77
53233,YJ2752C,725322.87,4372329.19
55221,YJ2752D,725429.37,4372059.31
70911,YJ2679A,726835.24,4368925.56
16577,YJ2715F,721532.46,4375495.89
15553,YJ2715F,721581.73,4375518.46
16562,YJ2715F,721568.32,4375489.99
12555,YJ2715E,721182.18,4375378.84
45182,YJ2741H,724438.58,4371652.5
45175,YJ2741H,724486.67,4371582.81
45171,YJ2741H,724462.39,4371612.61
53961,YJ2659G,725129.05,4369574.25
54117,YJ2751D,725364.62,4371001.03
52982,YJ2659G,725105.89,4369639.78
63499,YJ2764G,726241.49,4374736.99
63495,YJ2764G,726288.49,4374780.09
63512,YJ2765A,726275.51,4374877.45
62503,YJ2765A,726151.41,4374896.67
63518,YJ2765A,726211.18,4374940.04
82316,YJ2783A,728107.93,4372911.08
61038,YJ2760C,726057.18,4370092.64
75243,YJ2772D,727461.26,4372267.34
75151,YJ2771F,727433.41,4371350.78
74169,YJ2771E,727354.23,4371465.73
79158,YJ2771F,727853.88,4371320.66
79158,YJ2771F,727771.35,4371264.4
74107,YJ2771A,727365.03,4370802.2
73117,YJ2771A,727198.71,4370922.63
73119,YJ2771A,727254.95,4370971.17
58142,YJ2751D,725731.77,4371271.08
69103,YJ2761B,726843.57,4370895.4
70116,YJ2771A,726946.47,4370899.84
63002,YJ2760A,726198.72,4369911.29
63008,YJ2760A,726245.69,4369815.91
61019,YJ2760A,726051.1,4369960.04
62029,YJ2760A,726097.74,4370003.48
62024,YJ2760C,726151.32,4370052.85
60027,YJ2760A,725977.14,4370015.4
56953,YJ2659F,725500.51,4369401.32
60045,YJ2760C,726004.59,4370174.2
61035,YJ2760C,726087.5,4370114.2
32527,YJ2735A,723106.39,4375017.83
89379,YJ2783H,728704.26,4373533.03
51139,YJ2751C,725022.15,4371148.88
49155,YJ2751C,724900.17,4371280.87
49148,YJ2741D,724838.44,4371210.11
48136,YJ2741D,724761.14,4371151.68
48126,YJ2741D,724752.87,4371064.33
48122,YJ2741B,724759.09,4371011.96
49125,YJ2741D,724871.55,4371080.76
44083,YJ2740G,724300.97,4370695.4
67009,YJ2760B,726654.22,4369857.06
72819,YJ2678A,727116.58,4367935.48
60217,YJ2762A,725915.29,4371892.6
60484,YJ2764G,725970.98,4374641.69
99261,YJ2792F,729798.2,4372456.9
55897,YJ2658H,725575.54,4368921.23
55886,YJ2658H,725568.58,4368851.58
83275,YJ2782E,728230.47,4372522.02
83295,YJ2782G,728220.3,4372796.05
68436,YJ2764D,726754.94,4374120.47
61407,YJ2764A,725972.01,4373819.27
47505,YJ2744H,724685.86,4374680.41
48493,YJ2744H,724730.7,4374655.55
66999,YJ2669H,726540.65,4369746.38
48493,YJ2744H,724727.39,4374640.32
63077,YJ2760E,726281.53,4370494.44
79158,YJ2771F,727883.72,4371236.04
82142,YJ2781C,728105.19,4371227.66
83141,YJ2781C,728210.37,4371197.77
84133,YJ2781C,728307.78,4371201.22
84133,YJ2781C,728294.82,4371138.5
55934,YJ2659D,725353.5,4369174.22
54020,YJ2750A,725371.05,4370103.58
98274,YJ2792F,729773.94,4372533.35
96286,YJ2792H,729547.14,4372607.01
99279,YJ2792F,729841.51,4372522.61
99278,YJ2792F,729806.58,4372519.17
98279,YJ2792F,729743.29,4372538.76
98278,YJ2792F,729719.16,4372539.16
97274,YJ2792H,729674.32,4372545.97
55333,YJ2753D,725417.67,4373176.73
53754,YJ2757E,725234.94,4377371.12
68521,YJ2765B,726688.28,4375007.32
61040,YJ2760C,726030.99,4370213.36
60050,YJ2750D,725864.4,4370264.21
61050,YJ2760E,725950.04,4370325.1
59060,YJ2750F,725794.57,4370386.93
60060,YJ2760E,725895.79,4370425.94
70489,YJ2774G,726933.09,4374561.74
60100,YJ2761A,725899.34,4370792.01
60136,YJ2761C,725984.95,4371134.73
63155,YJ2761E,726279.54,4371291.52
64132,YJ2761C,726349.54,4371173.77
65146,YJ2761D,726421.71,4371225.07
64159,YJ2761E,726344.57,4371344.58
93989,YJ2699G,729229.53,4369597.76
42988,YJ2649G,724157.24,4369588.35
15981,YJ3519H,731404.34,4359609.15
13975,YJ3519G,731280.28,4359556.81
14972,YJ3519E,731305.9,4359518.91
14976,YJ3519E,731357.04,4359535.41
14986,YJ3519G,731369.85,4359635.63
15982,YJ3519G,731376.95,4359660.25
14983,YJ3519G,731294.85,4359699.65
12039,YJ3610C,731119.37,4360141.21
09102,YJ3601B,730805.96,4360833.66
70727,YJ2677A,727015.01,4366988.24
99277,YJ2692F,729805.1,4362484.35
96269,YJ2792F,729538.58,4372443.62
08098,YJ3600H,730744.96,4360695.03
43514,YJ2745A,724268.88,4374943.44
43507,YJ2745A,724180.36,4374824.45
43502,YJ2745A,724242.43,4374875.68
43503,YJ2745A,724288.61,4374881.37
42516,YJ2745A,724143.58,4374929.37
43528,YJ2745A,724203.22,4375024.96
91236,YJ2792C,729010.48,4372111.81
46844,YJ2648D,724526.44,4368262.25
45854,YJ2648F,724440.08,4368300.55
45841,YJ2648D,724423.11,4368206.63
82174,YJ2781G,728156.51,4371589.36
82172,YJ2781E,728098.05,4371537.4
81185,YJ2781G,728076.53,4371625.42
44867,YJ2648E,724373.91,4368426.41
44868,YJ2648E,724341.71,4368413.35
44865,YJ2648E,724383.31,4368461.1
44869,YJ2648E,724283.2,4368397.24
43866,YJ2648E,724242.19,4368421.87
61299,YJ2762G,726041.43,4372765.23
57283,YJ2752H,725605.24,4372673.62
55307,YJ2753B,725476.32,4372810.91
56321,YJ2753B,725509.59,4372989.23
57322,YJ2753D,725587.34,4373046.73
52325,YJ2753C,725133.88,4373067.98
54353,YJ2753E,725306,4373368.46
65999,YJ2669H,726444.06,4369757.22
66007,YJ2760B,726516.23,4369814.3
66009,YJ2760B,726538.15,4369853.22
66004,YJ2760B,726573.66,4369872.94
67018,YJ2760B,726636.27,4369898.18
65010,YJ2760A,726361.6,4369880.86
65003,YJ2760B,726469.79,4369894.51
71062,YJ2770E,726993.13,4370429.62
97049,YJ2790D,729622.59,4370192.33
93954,YJ2699E,729286.51,4369341.77
13518,YJ3515A,731229.98,4354894.53
27210,YJ2722B,722676.47,4371861.38
27206,YJ2722B,722648.69,4371823.15
30220,YJ2732A,723001.57,4371989.48
88112,YJ2781B,728759.51,4370987.64
86129,YJ2781B,728632.06,4371021.77
86133,YJ2781D,728571.17,4371197.66
86147,YJ2781D,728526.09,4371213.14
83143,YJ2781C,728253.94,4371284.66
71481,YJ2774G,727023.02,4374626.12
71481,YJ2774G,726997.72,4374610.32
47447,YJ2744D,724608.22,4374211.83
14493,YJ3514G,731296.3,4354746.25
13509,YJ3515A,731233.17,4354826.52
13492,YJ3514G,731202.3,4354786.25
13500,YJ3515A,731269.76,4354829.18
69034,YJ2760D,726823.88,4370188.71
68980,YJ2669H,726746.68,4369596.72
55848,YJ2658D,725430.72,4368193.22
33196,YJ2731G,723205.85,4371697.24
68937,YJ2669D,726696.05,4369117.08
66930,YJ2669D,726450.22,4369122.72
68930,YJ2669D,726587.92,4369085.97
53847,YJ2658C,725267.23,4368148.99
53847,YJ2658C,725271.82,4368172.17
53847,YJ2658C,725314.84,4368143.41
52832,YJ2658C,725134.07,4368127.42
56953,YJ2659F,725521,4369316.31
44104,YJ2741A,724343.27,4370860.74
38352,YJ2733F,723749,4373442.79
51176,YJ2751G,725060.03,4371537.95
76862,YJ2678F,727515.19,4368442.27
75479,YJ2774F,727408.37,4374570.44
76466,YJ2774F,727503.31,4374445.46
92088,YJ2890G,729131.79,4380603.72
74448,YJ2774C,727291.85,4374234.99
81401,YJ2784A,728087.3,4373856.76
76459,YJ2774F,727530.99,4374320.92
44006,YJ2740A,724385.26,4369821.1
18623,YJ2716B,721815.43,4375989.86
77874,YJ2678H,727628.36,4368578.07
66960,YJ2669F,726419.2,4369390.65
66960,YJ2669F,726478.7,4369413.68
70721,YJ2677C,726916.33,4367117.34
54814,YJ2658A,725331.42,4367965.25
58825,YJ2658D,725796.48,4368065.86
58827,YJ2658B,725774.54,4368008.79
33519,YJ2735A,723238.25,4374927.38
58023,YJ2750D,725697.3,4370082.18
97386,YJ2793H,729633.93,4373601.37
96378,YJ2793F,729522.65,4373526.98
70150,YJ2761D,726850.22,4371282.96
72140,YJ2771C,727092.7,4371213.86
73128,YJ2771C,727203.56,4371053.59
73115,YJ2771A,727281.35,4370902.33
74102,YJ2771A,727281.41,4370821.01
73092,YJ2770G,727202.2,4370779.65
77448,YJ2774D,727635.9,4374226.57
78413,YJ2774B,727710.07,4373957.56
54802,YJ2658A,725327.17,4367844.71
52829,YJ2658A,725139.31,4368019.93
95063,YJ2790F,729508.42,4370693.06
68960,YJ2669F,726733.36,4369392.85
95235,YJ2792D,729419.42,4372131.03
12551,YJ2715E,721085.06,4375368.69
68995,YJ2669H,726782.58,4369768.45
42868,YJ2648E,724107.31,4368435.55
78437,YJ2774D,727674.79,4374058.35
73505,YJ2775A,727255.18,4374830.69
87825,YJ2688D,728657.28,4368090.03
91716,YJ2697A,729075.16,4366966.3
20547,YJ2725C,721916.8,4375217.2
21541,YJ2725C,721997.25,4375272.47
21547,YJ2725C,721991.45,4375208.96
21556,YJ2725E,722044.58,4375304.77
21546,YJ2725C,722041.63,4375217.69
48404,YJ2744B,724764.26,4373865.59
48402,YJ2744B,724722.96,4373855.06
47415,YJ2744B,724676.64,4373915.55
35378,YJ2733H,723433.61,4373542.77
86302,YJ2783C,728683.81,4372992.04
89316,YJ2783B,728879.69,4372951.1
86302,YJ2783C,728883.27,4372956.45
72391,YJ2773G,727126.98,4373782.21
45925,YJ2649D,724479.67,4369061.35
87877,YJ2688F,728669.01,4368503.94
89869,YJ2688F,728834.19,4368446.93
78389,YJ2773H,727710.19,4373651.37
77389,YJ2773H,727638.96,4373652.75
25581,YJ2725H,722418.06,4375689.78
28906,YJ2629B,722754.56,4368866.76
68959,YJ2669F,726720.39,4369345.07
88299,YJ2782H,728762.74,4372778.95
21617,YJ2726A,721996.73,4375920.49
23592,YJ2725G,722226.12,4375778.71
22606,YJ2726A,722130.02,4375813.8
27945,YJ2729D,722695.1,4379272.64
89833,YJ2688D,728803.07,4368163.11
50992,YJ2659G,724924.46,4369751.32
41968,YJ2649E,724089,4369440.29
69980,YJ2669H,726782.04,4369544.7
62202,YJ2762A,726158.58,4371876.41
48861,YJ2648F,724713.48,4368393.88
61164,YJ2761E,726068.22,4371422.22
61162,YJ2761E,726030.64,4371474.9
60164,YJ2761E,725981.49,4371439.24
60168,YJ2761E,725920.92,4371443.45
59173,YJ2751H,725871.23,4371539.47
62223,YJ2762C,726148.86,4372076.61
63219,YJ2762A,726232.02,4371909.34
48852,YJ2648F,724697.8,4368344.37
60114,YJ2761A,725946.29,4370938.84
13504,YJ3515A,731229.37,4354877.28
13510,YJ3515A,731294.97,4354894.88
64933,YJ2669C,726273.08,4369193.06
69962,YJ2669F,726806.26,4369442.08
47438,YJ2744D,724593.02,4374128.58
43871,YJ2648E,724221.54,4368497.38
26121,YJ2721D,722574.86,4371075.95
43557,YJ2745E,724205.8,4375367.41
42588,YJ2745G,724107.05,4375591.1
40569,YJ2745E,723959.01,4375461.59
49934,YJ2649D,724841,4369179.85
75497,YJ2774G,727327.27,4374734.52
58825,YJ2658D,725770.14,4368070.23
63508,YJ2765A,726206.44,4374857.28
75436,YJ2774D,727399.47,4374050.72
77419,YJ2774B,727635.3,4373950.03
78402,YJ2774B,727679.53,4373867.81
77429,YJ2774D,727626.76,4374059.48
89047,YJ2790E,728855.67,4370202.31
78398,YJ2773H,727715.92,4373750.24
24026,YJ2820C,722362.25,4380092.1
77459,YJ2774F,727597.74,4374325.96
75447,YJ2774D,727366.78,4374211.51
58063,YJ2750F,725760.97,4370478.88
46861,YJ2648F,724480.75,4368434.43
47854,YJ2648F,724623.45,4368372.17
45908,YJ2749B,724430.89,4378814.98
72326,YJ2773A,727136.42,4373002.83
53263,YJ2752E,725201.94,4372436.83
54283,YJ2752G,725307.27,4372675.49
28213,YJ2722B,722707.48,4371962.12
28212,YJ2722B,722759.06,4372004.93
28229,YJ2722D,722729.97,4372056.72
27229,YJ2722B,722653.23,4372019.6
26220,YJ2722B,722489.38,4372004.2
25214,YJ2722B,722477.96,4371916.78
27210,YJ2722B,722555.56,4371945.02
25202,YJ2722B,722454.2,4371861.91
26201,YJ2722B,722518.34,4371871.23
93959,YJ2699E,729229.16,4369332.33
93942,YJ2699E,729240.5,4369276.27
00130,00YJ26H,727674.99,4368766.55
68040,YJ2760D,726663.75,4370128.35
75455,YJ2774F,727472.71,4374320.98
50855,YJ2658E,724993.44,4368355.72
59803,YJ2658B,725808.4,4367893.88
78383,YJ2773H,727755.64,4373683.14
74443,YJ2774C,727380.31,4374274.17
14983,YJ3519G,731273.3,4359660.24
74489,YJ2774G,727339.7,4374641.74
14983,YJ3519G,731297.12,4359654.36
88867,YJ2688F,728765.28,4368405.09
88886,YJ2688H,728766.79,4368646.89
89928,YJ2689B,728892.51,4369303.58
08912,YJ3509B,730700.09,4358956.55
70489,YJ2774G,726941.6,4374585.04
25082,YJ2820H,722412.87,4380633.83
92081,YJ2890G,729095.35,4380620.99
90875,YJ2698G,728980.98,4368565.7
90881,YJ2698G,728907.29,4368608.78
74455,YJ2774F,727408.99,4374341.71
62098,YJ2760G,726091.07,4370740.43
73052,YJ2770E,727195.79,4370344.64
40512,YJ2745A,723925.51,4374981.74
61565,YJ2765E,726057.68,4375481.92
62571,YJ2765G,726105.54,4375656.43
44146,YJ2741C,724351.25,4371169.1
58292,YJ2752H,725687.36,4372763.43
64977,YJ2669E,726384.06,4369506.88
44918,YJ2649A,724322.94,4368919.75
